,case:concept:name,concept:name,time:timestamp
627,travel permit 50607,Permit APPROVED by ADMINISTRATION,2018-04-23T15:17:05.000000+0000
628,travel permit 50607,Permit FINAL_APPROVED by SUPERVISOR,2018-04-24T05:42:59.000000+0000
629,travel permit 50607,Request For Payment SUBMITTED by EMPLOYEE,2018-04-30T07:47:13.000000+0000
630,travel permit 50607,Payment Handled,2018-04-30T07:47:16.000000+0000
631,travel permit 50607,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-30T08:24:28.000000+0000
632,travel permit 50607,Declaration SUBMITTED by EMPLOYEE,2018-04-30T09:45:07.000000+0000
633,travel permit 50607,Payment Handled,2018-05-03T15:31:17.000000+0000
634,travel permit 50607,Start trip,2018-07-14T22:00:00.000000+0000
635,travel permit 50607,Request For Payment APPROVED by ADMINISTRATION,2018-07-16T22:00:00.000000+0000
636,travel permit 50607,Request Payment,2018-07-18T08:55:07.000000+0000
637,travel permit 50607,Declaration APPROVED by ADMINISTRATION,2018-07-20T12:43:49.000000+0000
638,travel permit 50607,Declaration FINAL_APPROVED by SUPERVISOR,2018-08-13T09:11:56.000000+0000
639,travel permit 50607,Request Payment,2018-08-21T14:01:27.000000+0000
640,travel permit 50607,End trip,2018-08-23T15:31:15.000000+0000
641,travel permit 51258,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-30T14:26:38.000000+0000
642,travel permit 51258,Permit APPROVED by ADMINISTRATION,2018-04-30T14:27:03.000000+0000
643,travel permit 51258,Permit FINAL_APPROVED by SUPERVISOR,2018-05-01T05:34:31.000000+0000
644,travel permit 51258,Permit SUBMITTED by EMPLOYEE,2018-05-02T22:00:00.000000+0000
645,travel permit 51258,End trip,2018-05-04T22:00:00.000000+0000
646,travel permit 51258,Declaration SUBMITTED by EMPLOYEE,2018-05-15T12:55:02.000000+0000
647,travel permit 51258,Declaration APPROVED by ADMINISTRATION,2018-05-15T12:55:12.000000+0000
648,travel permit 51258,Start trip,2018-05-16T06:33:12.000000+0000
649,travel permit 51258,Request Payment,2018-05-17T07:29:05.000000+0000
650,travel permit 51258,Payment Handled,2018-05-24T15:31:07.000000+0000
651,travel permit 52460,Permit SUBMITTED by EMPLOYEE,2018-09-25T12:50:39.000000+0000
652,travel permit 52460,Declaration SUBMITTED by EMPLOYEE,2018-09-25T12:50:41.000000+0000
653,travel permit 52460,Permit FINAL_APPROVED by SUPERVISOR,2018-09-26T06:39:44.000000+0000
654,travel permit 52460,Permit APPROVED by ADMINISTRATION,2018-10-08T22:00:00.000000+0000
655,travel permit 52460,End trip,2018-10-12T22:00:00.000000+0000
656,travel permit 52460,Send Reminder,2018-12-01T05:00:27.000000+0000
657,travel permit 52460,Start trip,2018-12-14T22:51:40.000000+0000
658,travel permit 52460,Declaration APPROVED by ADMINISTRATION,2018-12-18T03:54:49.000000+0000
659,travel permit 52460,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-18T07:57:39.000000+0000
660,travel permit 52460,Request Payment,2018-12-18T11:04:41.000000+0000
661,travel permit 52460,Payment Handled,2018-12-20T16:31:29.000000+0000
662,travel permit 53083,Permit SUBMITTED by EMPLOYEE,2018-06-10T19:16:24.000000+0000
663,travel permit 53083,Permit APPROVED by ADMINISTRATION,2018-06-10T19:16:29.000000+0000
664,travel permit 53083,Permit APPROVED by BUDGET OWNER,2018-06-11T08:00:07.000000+0000
665,travel permit 53083,Start trip,2018-06-14T09:50:03.000000+0000
666,travel permit 53083,Permit FINAL_APPROVED by SUPERVISOR,2018-06-14T22:00:00.000000+0000
667,travel permit 53083,End trip,2018-06-15T22:00:00.000000+0000
668,travel permit 53083,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-19T07:15:25.000000+0000
669,travel permit 53083,Declaration APPROVED by ADMINISTRATION,2018-06-19T07:24:02.000000+0000
670,travel permit 53083,Declaration APPROVED by BUDGET OWNER,2018-06-19T13:03:00.000000+0000
671,travel permit 53083,Declaration SUBMITTED by EMPLOYEE,2018-06-21T08:45:04.000000+0000
672,travel permit 53083,Request Payment,2018-08-23T09:16:27.000000+0000
673,travel permit 53083,Payment Handled,2018-08-27T15:31:17.000000+0000
674,travel permit 54087,Permit SUBMITTED by EMPLOYEE,2018-03-22T16:19:27.000000+0000
675,travel permit 54087,Permit APPROVED by ADMINISTRATION,2018-03-22T16:19:42.000000+0000
676,travel permit 54087,Declaration SUBMITTED by EMPLOYEE,2018-03-24T23:00:00.000000+0000
677,travel permit 54087,Permit FINAL_APPROVED by SUPERVISOR,2018-03-26T12:36:02.000000+0000
678,travel permit 54087,Declaration APPROVED by ADMINISTRATION,2018-03-27T22:00:00.000000+0000
679,travel permit 54087,Start trip,2018-04-10T12:07:56.000000+0000
680,travel permit 54087,End trip,2018-04-10T12:47:47.000000+0000
681,travel permit 54087,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-12T06:53:35.000000+0000
682,travel permit 54087,Request Payment,2018-05-04T07:59:49.000000+0000
683,travel permit 54087,Payment Handled,2018-05-07T15:31:14.000000+0000
684,travel permit 57181,Permit SUBMITTED by EMPLOYEE,2018-02-26T09:19:47.000000+0000
685,travel permit 57181,Permit APPROVED by ADMINISTRATION,2018-02-26T09:20:06.000000+0000
686,travel permit 57181,Request For Payment APPROVED by ADMINISTRATION,2018-02-27T07:01:22.000000+0000
687,travel permit 57181,Request For Payment SUBMITTED by EMPLOYEE,2018-03-05T10:20:12.000000+0000
688,travel permit 57181,Request For Payment APPROVED by ADMINISTRATION,2018-03-05T10:20:22.000000+0000
689,travel permit 57181,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-06T14:32:08.000000+0000
690,travel permit 57181,Request For Payment SUBMITTED by EMPLOYEE,2018-03-07T19:25:39.000000+0000
691,travel permit 57181,Payment Handled,2018-03-12T16:31:16.000000+0000
692,travel permit 57181,Request Payment,2018-03-23T08:35:30.000000+0000
693,travel permit 57181,Request For Payment APPROVED by ADMINISTRATION,2018-03-23T08:41:41.000000+0000
694,travel permit 57181,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-28T10:01:13.000000+0000
695,travel permit 57181,Request Payment,2018-03-28T11:55:50.000000+0000
696,travel permit 57181,Request Payment,2018-03-29T11:59:42.000000+0000
697,travel permit 57181,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-29T12:00:08.000000+0000
698,travel permit 57181,Payment Handled,2018-03-29T15:31:11.000000+0000
699,travel permit 57181,Declaration SUBMITTED by EMPLOYEE,2018-04-03T09:16:27.000000+0000
700,travel permit 57181,Payment Handled,2018-04-03T13:08:33.000000+0000
701,travel permit 57181,Payment Handled,2018-04-05T15:30:53.000000+0000
702,travel permit 57181,Start trip,2018-04-17T22:00:00.000000+0000
703,travel permit 57181,Declaration SUBMITTED by EMPLOYEE,2018-04-25T16:14:19.000000+0000
704,travel permit 57181,Declaration APPROVED by ADMINISTRATION,2018-04-25T16:14:28.000000+0000
705,travel permit 57181,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-26T07:29:29.000000+0000
706,travel permit 57181,Request Payment,2018-04-26T10:54:10.000000+0000
707,travel permit 57181,Request Payment,2018-04-30T15:31:11.000000+0000
708,travel permit 57181,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-07T15:01:00.000000+0000
709,travel permit 57181,Request For Payment APPROVED by ADMINISTRATION,2018-05-07T15:01:49.000000+0000
710,travel permit 57181,Request Payment,2018-05-08T13:46:01.000000+0000
711,travel permit 57181,Request Payment,2018-05-09T10:07:34.000000+0000
712,travel permit 57181,Payment Handled,2018-05-14T15:31:23.000000+0000
713,travel permit 57181,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-21T20:28:32.000000+0000
714,travel permit 57181,Request For Payment APPROVED by ADMINISTRATION,2018-05-21T20:30:17.000000+0000
715,travel permit 57181,Request For Payment SUBMITTED by EMPLOYEE,2018-05-22T09:58:57.000000+0000
716,travel permit 57181,Request For Payment SUBMITTED by EMPLOYEE,2018-05-22T12:44:41.000000+0000
717,travel permit 57181,Payment Handled,2018-05-24T15:31:08.000000+0000
718,travel permit 57181,Request For Payment SUBMITTED by EMPLOYEE,2018-07-19T20:38:19.000000+0000
719,travel permit 57181,Declaration SUBMITTED by EMPLOYEE,2018-07-19T20:49:34.000000+0000
720,travel permit 57181,Permit FINAL_APPROVED by SUPERVISOR,2018-07-19T21:50:47.000000+0000
721,travel permit 57181,Declaration REJECTED by ADMINISTRATION,2018-07-19T22:01:18.000000+0000
722,travel permit 57181,Request For Payment APPROVED by ADMINISTRATION,2018-07-24T06:35:19.000000+0000
723,travel permit 57181,Declaration REJECTED by EMPLOYEE,2018-07-25T10:29:02.000000+0000
724,travel permit 57181,Declaration SUBMITTED by EMPLOYEE,2018-07-25T14:27:30.000000+0000
725,travel permit 57181,Declaration APPROVED by ADMINISTRATION,2018-07-25T14:27:55.000000+0000
726,travel permit 57181,Declaration FINAL_APPROVED by SUPERVISOR,2018-07-26T08:58:51.000000+0000
727,travel permit 57181,Request Payment,2018-07-26T11:29:35.000000+0000
728,travel permit 57181,Request Payment,2018-07-26T11:29:36.000000+0000
729,travel permit 57181,Payment Handled,2018-07-31T15:30:57.000000+0000
730,travel permit 57181,Payment Handled,2018-07-31T15:30:58.000000+0000
731,travel permit 57181,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-26T08:17:22.000000+0000
732,travel permit 57181,Declaration APPROVED by ADMINISTRATION,2018-10-26T08:17:30.000000+0000
733,travel permit 57181,End trip,2018-10-27T22:00:00.000000+0000
734,travel permit 57181,Request For Payment SUBMITTED by EMPLOYEE,2018-11-01T07:52:58.000000+0000
735,travel permit 57181,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-31T09:31:27.000000+0000
736,travel permit 57181,Payment Handled,2018-11-05T16:31:18.000000+0000
737,travel permit 57397,Start trip,2018-03-13T13:00:14.000000+0000
738,travel permit 57397,Permit REJECTED by ADMINISTRATION,2018-03-13T13:00:17.000000+0000
739,travel permit 57397,Permit REJECTED by EMPLOYEE,2018-03-20T14:40:59.000000+0000
740,travel permit 57397,Permit SUBMITTED by EMPLOYEE,2018-05-20T22:00:00.000000+0000
741,travel permit 57397,End trip,2018-06-04T22:00:00.000000+0000
742,travel permit 60650,Permit SUBMITTED by EMPLOYEE,2018-09-14T07:07:43.000000+0000
743,travel permit 60650,Permit APPROVED by ADMINISTRATION,2018-09-14T07:07:49.000000+0000
744,travel permit 60650,Permit FINAL_APPROVED by SUPERVISOR,2018-09-17T07:41:34.000000+0000
745,travel permit 60650,Start trip,2018-09-25T22:00:00.000000+0000
746,travel permit 60650,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-27T22:00:00.000000+0000
747,travel permit 60650,Send Reminder,2018-11-01T05:00:07.000000+0000
748,travel permit 60650,Declaration SUBMITTED by EMPLOYEE,2018-11-06T12:28:48.000000+0000
749,travel permit 60650,Declaration APPROVED by ADMINISTRATION,2018-11-19T09:55:01.000000+0000
750,travel permit 60650,End trip,2018-11-06T15:36:14.000000+0000
751,travel permit 60650,Request Payment,2018-11-19T10:31:22.000000+0000
752,travel permit 60650,Payment Handled,2018-11-22T16:31:33.000000+0000
753,travel permit 61695,Permit SUBMITTED by EMPLOYEE,2018-06-19T12:00:34.000000+0000
754,travel permit 61695,Permit APPROVED by ADMINISTRATION,2018-06-19T12:00:37.000000+0000
755,travel permit 61695,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-19T12:39:45.000000+0000
756,travel permit 61695,Start trip,2018-06-24T22:00:00.000000+0000
757,travel permit 61695,Payment Handled,2018-06-25T22:00:00.000000+0000
758,travel permit 61695,Send Reminder,2018-08-01T04:00:25.000000+0000
759,travel permit 61695,Declaration SUBMITTED by EMPLOYEE,2018-08-18T11:59:42.000000+0000
760,travel permit 61695,Declaration APPROVED by ADMINISTRATION,2018-08-20T14:35:47.000000+0000
761,travel permit 61695,Permit FINAL_APPROVED by SUPERVISOR,2018-08-22T08:52:15.000000+0000
762,travel permit 61695,Request Payment,2018-08-23T15:33:17.000000+0000
763,travel permit 61695,End trip,2018-08-27T15:31:17.000000+0000
764,travel permit 61976,Permit SUBMITTED by EMPLOYEE,2018-01-26T18:25:23.000000+0000
765,travel permit 61976,Permit APPROVED by ADMINISTRATION,2018-01-26T18:25:31.000000+0000
766,travel permit 61976,Permit APPROVED by BUDGET OWNER,2018-01-29T13:01:08.000000+0000
767,travel permit 61976,Declaration APPROVED by ADMINISTRATION,2018-01-31T23:33:49.000000+0000
768,travel permit 61976,End trip,2018-07-07T22:00:00.000000+0000
769,travel permit 61976,Start trip,2018-07-13T22:00:00.000000+0000
770,travel permit 61976,Declaration SUBMITTED by EMPLOYEE,2018-07-15T11:10:51.000000+0000
771,travel permit 61976,Permit FINAL_APPROVED by SUPERVISOR,2018-07-15T11:17:17.000000+0000
772,travel permit 61976,Declaration APPROVED by BUDGET OWNER,2018-07-16T13:36:31.000000+0000
773,travel permit 61976,Request Payment,2018-07-18T08:39:23.000000+0000
774,travel permit 61976,Declaration FINAL_APPROVED by SUPERVISOR,2018-07-17T12:56:40.000000+0000
775,travel permit 61976,Payment Handled,2018-07-19T15:32:03.000000+0000
776,travel permit 62039,Start trip,2018-02-05T23:00:00.000000+0000
777,travel permit 62039,Permit SUBMITTED by EMPLOYEE,2018-02-06T05:01:00.000000+0000
778,travel permit 62039,Declaration APPROVED by BUDGET OWNER,2018-02-06T05:01:02.000000+0000
779,travel permit 62039,Permit APPROVED by BUDGET OWNER,2018-02-06T10:42:03.000000+0000
780,travel permit 62039,Permit APPROVED by SUPERVISOR,2018-02-12T13:52:32.000000+0000
781,travel permit 62039,Permit FINAL_APPROVED by DIRECTOR,2018-02-27T10:53:27.000000+0000
782,travel permit 62039,Declaration SUBMITTED by EMPLOYEE,2018-03-20T08:07:05.000000+0000
783,travel permit 62039,End trip,2018-08-02T12:51:36.000000+0000
784,travel permit 62039,Permit APPROVED by ADMINISTRATION,2018-08-02T14:56:20.000000+0000
785,travel permit 62039,Request Payment,2018-08-03T05:36:19.000000+0000
786,travel permit 62039,Request Payment,2018-08-07T06:49:23.000000+0000
787,travel permit 62039,Payment Handled,2018-08-09T15:31:39.000000+0000
788,travel permit 62039,Declaration SUBMITTED by EMPLOYEE,2018-11-16T14:10:43.000000+0000
789,travel permit 62039,Declaration REJECTED by ADMINISTRATION,2018-11-16T14:10:58.000000+0000
790,travel permit 62039,Declaration REJECTED by EMPLOYEE,2018-11-18T20:25:40.000000+0000
791,travel permit 62039,Declaration SUBMITTED by EMPLOYEE,2018-11-21T12:43:04.000000+0000
792,travel permit 62039,Declaration APPROVED by ADMINISTRATION,2018-11-21T12:43:16.000000+0000
793,travel permit 62039,Payment Handled,2018-11-21T14:17:39.000000+0000
794,travel permit 62039,Declaration FINAL_APPROVED by SUPERVISOR,2018-11-22T07:02:25.000000+0000
795,travel permit 62039,Declaration FINAL_APPROVED by SUPERVISOR,2018-11-22T07:38:34.000000+0000
796,travel permit 62039,Declaration APPROVED by BUDGET OWNER,2018-11-26T16:31:22.000000+0000
797,travel permit 62039,Declaration APPROVED by ADMINISTRATION,2018-12-30T23:00:00.000000+0000
798,travel permit 62497,Permit SUBMITTED by EMPLOYEE,2018-06-26T06:49:08.000000+0000
799,travel permit 62497,Start trip,2018-06-26T06:49:16.000000+0000
800,travel permit 62497,Permit APPROVED by ADMINISTRATION,2018-06-27T22:00:00.000000+0000
801,travel permit 62497,Permit FINAL_APPROVED by SUPERVISOR,2018-06-28T12:18:43.000000+0000
802,travel permit 62497,End trip,2018-06-28T22:00:00.000000+0000
803,travel permit 62497,Declaration SUBMITTED by EMPLOYEE,2018-07-23T14:47:42.000000+0000
804,travel permit 62497,Declaration APPROVED by ADMINISTRATION,2018-07-23T14:56:06.000000+0000
805,travel permit 62497,Declaration FINAL_APPROVED by SUPERVISOR,2018-07-25T12:25:39.000000+0000
806,travel permit 62497,Payment Handled,2018-08-02T08:09:33.000000+0000
807,travel permit 62497,Request Payment,2018-08-06T15:31:06.000000+0000
808,travel permit 6251,Permit SUBMITTED by EMPLOYEE,2018-01-15T07:31:12.000000+0000
809,travel permit 6251,Permit APPROVED by ADMINISTRATION,2018-01-15T07:31:16.000000+0000
810,travel permit 6251,Permit FINAL_APPROVED by SUPERVISOR,2018-01-15T10:24:29.000000+0000
811,travel permit 6251,Start trip,2018-03-24T23:00:00.000000+0000
812,travel permit 6251,End trip,2018-03-27T22:00:00.000000+0000
813,travel permit 6251,Declaration SUBMITTED by EMPLOYEE,2018-04-03T08:01:19.000000+0000
814,travel permit 6251,Declaration REJECTED by ADMINISTRATION,2018-04-03T08:06:49.000000+0000
815,travel permit 6251,Payment Handled,2018-04-03T09:18:39.000000+0000
816,travel permit 6251,Declaration SUBMITTED by EMPLOYEE,2018-04-03T10:27:02.000000+0000
817,travel permit 6251,Request Payment,2018-04-03T10:27:07.000000+0000
818,travel permit 6251,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-03T12:44:17.000000+0000
819,travel permit 6251,Declaration APPROVED by ADMINISTRATION,2018-04-06T07:22:26.000000+0000
820,travel permit 6251,Declaration REJECTED by EMPLOYEE,2018-04-09T15:30:58.000000+0000
821,travel permit 62552,Permit SUBMITTED by EMPLOYEE,2018-07-07T12:26:47.000000+0000
822,travel permit 62552,Permit APPROVED by ADMINISTRATION,2018-07-07T12:26:49.000000+0000
823,travel permit 62552,Permit FINAL_APPROVED by SUPERVISOR,2018-07-11T08:09:46.000000+0000
824,travel permit 62552,Request For Payment SUBMITTED by EMPLOYEE,2018-10-12T10:51:57.000000+0000
825,travel permit 62552,Request For Payment APPROVED by ADMINISTRATION,2018-10-12T10:52:12.000000+0000
826,travel permit 62552,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-17T05:29:39.000000+0000
827,travel permit 62552,Send Reminder,2018-10-17T11:52:14.000000+0000
828,travel permit 62552,Payment Handled,2018-10-18T15:31:18.000000+0000
829,travel permit 62552,Start trip,2018-10-23T15:36:33.000000+0000
830,travel permit 62552,Request For Payment APPROVED by ADMINISTRATION,2018-10-23T15:36:52.000000+0000
831,travel permit 62552,Request For Payment SUBMITTED by EMPLOYEE,2018-10-24T06:25:11.000000+0000
832,travel permit 62552,Request Payment,2018-10-25T06:12:14.000000+0000
833,travel permit 62552,Payment Handled,2018-10-29T16:31:16.000000+0000
834,travel permit 62552,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-29T23:00:00.000000+0000
835,travel permit 62552,End trip,2018-11-02T23:00:00.000000+0000
836,travel permit 62552,Send Reminder,2019-01-01T05:00:34.000000+0000
837,travel permit 62552,Request Payment,2019-03-01T05:00:48.000000+0000
838,travel permit 63205,Permit SUBMITTED by EMPLOYEE,2018-08-15T08:58:48.000000+0000
839,travel permit 63205,Start trip,2018-08-15T09:11:54.000000+0000
840,travel permit 63205,Permit APPROVED by BUDGET OWNER,2018-08-22T07:19:35.000000+0000
841,travel permit 63205,Permit FINAL_APPROVED by SUPERVISOR,2018-08-24T07:40:17.000000+0000
842,travel permit 63205,Permit APPROVED by ADMINISTRATION,2018-11-22T23:00:00.000000+0000
843,travel permit 63205,End trip,2018-12-01T23:00:00.000000+0000
844,travel permit 63323,Start trip,2018-06-27T22:00:00.000000+0000
845,travel permit 63323,End trip,2018-07-05T22:00:00.000000+0000
846,travel permit 63323,Permit SUBMITTED by EMPLOYEE,2018-07-08T18:59:04.000000+0000
847,travel permit 63323,Permit APPROVED by ADMINISTRATION,2018-07-08T18:59:11.000000+0000
848,travel permit 63323,Permit FINAL_APPROVED by SUPERVISOR,2018-07-10T06:22:04.000000+0000
849,travel permit 63323,Request Payment,2018-07-12T12:49:03.000000+0000
850,travel permit 63323,Declaration SUBMITTED by EMPLOYEE,2018-08-13T10:22:23.000000+0000
851,travel permit 63323,Declaration APPROVED by ADMINISTRATION,2018-08-13T10:28:44.000000+0000
852,travel permit 63323,Declaration APPROVED by BUDGET OWNER,2018-08-16T12:46:06.000000+0000
853,travel permit 63323,Declaration FINAL_APPROVED by SUPERVISOR,2018-08-21T06:56:30.000000+0000
854,travel permit 63323,Permit APPROVED by BUDGET OWNER,2018-08-23T12:07:31.000000+0000
855,travel permit 63323,Payment Handled,2018-08-27T15:31:17.000000+0000
856,travel permit 63783,Start trip,2018-07-28T22:00:00.000000+0000
857,travel permit 63783,Permit SUBMITTED by EMPLOYEE,2018-08-03T22:00:00.000000+0000
858,travel permit 63783,Payment Handled,2018-08-12T19:52:47.000000+0000
859,travel permit 63783,Permit REJECTED by ADMINISTRATION,2018-08-12T19:52:50.000000+0000
860,travel permit 63783,Permit REJECTED by EMPLOYEE,2018-08-13T10:58:58.000000+0000
861,travel permit 63783,Permit SUBMITTED by EMPLOYEE,2018-08-15T08:32:52.000000+0000
862,travel permit 63783,Permit APPROVED by ADMINISTRATION,2018-08-15T08:32:55.000000+0000
863,travel permit 63783,Permit APPROVED by BUDGET OWNER,2018-08-15T11:44:54.000000+0000
864,travel permit 63783,Permit APPROVED by SUPERVISOR,2018-08-16T08:07:20.000000+0000
865,travel permit 63783,Permit REJECTED by DIRECTOR,2018-09-05T09:55:22.000000+0000
866,travel permit 63783,Permit REJECTED by EMPLOYEE,2018-09-10T10:15:59.000000+0000
867,travel permit 63783,Permit SUBMITTED by EMPLOYEE,2018-09-11T10:25:52.000000+0000
868,travel permit 63783,End trip,2018-09-11T10:26:01.000000+0000
869,travel permit 63783,Permit APPROVED by BUDGET OWNER,2018-09-11T10:48:37.000000+0000
870,travel permit 63783,Permit APPROVED by SUPERVISOR,2018-09-11T13:09:59.000000+0000
871,travel permit 63783,Permit FINAL_APPROVED by DIRECTOR,2018-09-13T07:27:58.000000+0000
872,travel permit 63783,Declaration SUBMITTED by EMPLOYEE,2018-09-16T20:46:14.000000+0000
873,travel permit 63783,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-16T20:46:32.000000+0000
874,travel permit 63783,Declaration APPROVED by BUDGET OWNER,2018-09-17T13:09:14.000000+0000
875,travel permit 63783,Declaration APPROVED by ADMINISTRATION,2018-09-17T16:15:41.000000+0000
876,travel permit 63783,Request Payment,2018-09-20T01:17:34.000000+0000
877,travel permit 63783,Permit APPROVED by ADMINISTRATION,2018-09-24T15:31:07.000000+0000
878,travel permit 6425,Permit APPROVED by ADMINISTRATION,2018-01-31T10:12:32.000000+0000
879,travel permit 6425,Permit SUBMITTED by EMPLOYEE,2018-01-31T10:12:34.000000+0000
880,travel permit 6425,Permit FINAL_APPROVED by SUPERVISOR,2018-02-05T09:17:19.000000+0000
881,travel permit 6425,Payment Handled,2018-05-26T22:00:00.000000+0000
882,travel permit 6425,End trip,2018-05-31T22:00:00.000000+0000
883,travel permit 6425,Declaration SUBMITTED by EMPLOYEE,2018-06-01T12:37:39.000000+0000
884,travel permit 6425,Declaration APPROVED by ADMINISTRATION,2018-06-03T19:26:44.000000+0000
885,travel permit 6425,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-04T11:05:02.000000+0000
886,travel permit 6425,Request Payment,2018-06-05T12:10:23.000000+0000
887,travel permit 6425,Start trip,2018-06-07T15:31:37.000000+0000
888,travel permit 67215,Request Payment,2018-03-13T09:18:24.000000+0000
889,travel permit 67215,Permit APPROVED by ADMINISTRATION,2018-03-13T09:18:29.000000+0000
890,travel permit 67215,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13T09:20:06.000000+0000
891,travel permit 67215,Request For Payment APPROVED by ADMINISTRATION,2018-03-13T09:20:39.000000+0000
892,travel permit 67215,Permit APPROVED by BUDGET OWNER,2018-03-13T11:06:53.000000+0000
893,travel permit 67215,Request For Payment APPROVED by BUDGET OWNER,2018-03-13T11:27:47.000000+0000
894,travel permit 67215,Payment Handled,2018-03-13T12:48:52.000000+0000
895,travel permit 67215,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-13T12:48:52.000000+0000
896,travel permit 67215,Request Payment,2018-03-15T06:31:44.000000+0000
897,travel permit 67215,Payment Handled,2018-03-19T16:30:54.000000+0000
898,travel permit 67215,Start trip,2018-05-09T22:00:00.000000+0000
899,travel permit 67215,End trip,2018-05-11T22:00:00.000000+0000
900,travel permit 67215,Declaration APPROVED by BUDGET OWNER,2018-05-29T07:04:18.000000+0000
901,travel permit 67215,Declaration REJECTED by ADMINISTRATION,2018-05-29T07:08:39.000000+0000
902,travel permit 67215,Declaration REJECTED by EMPLOYEE,2018-05-29T08:43:25.000000+0000
903,travel permit 67215,Declaration SUBMITTED by EMPLOYEE,2018-05-29T11:35:05.000000+0000
904,travel permit 67215,Declaration APPROVED by ADMINISTRATION,2018-05-29T11:35:11.000000+0000
905,travel permit 67215,Declaration SUBMITTED by EMPLOYEE,2018-05-29T11:37:35.000000+0000
906,travel permit 67215,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-31T08:50:38.000000+0000
907,travel permit 67215,Permit SUBMITTED by EMPLOYEE,2018-06-05T08:00:39.000000+0000
908,travel permit 67215,Permit FINAL_APPROVED by SUPERVISOR,2018-06-07T15:31:37.000000+0000
909,travel permit 68089,Start trip,2018-06-23T22:00:00.000000+0000
910,travel permit 68089,End trip,2018-06-24T22:00:00.000000+0000
911,travel permit 68089,Declaration APPROVED by ADMINISTRATION,2018-08-13T14:43:37.000000+0000
912,travel permit 68089,Permit APPROVED by ADMINISTRATION,2018-08-13T14:43:40.000000+0000
913,travel permit 68089,Declaration SUBMITTED by EMPLOYEE,2018-08-14T05:38:01.000000+0000
914,travel permit 68089,Permit FINAL_APPROVED by SUPERVISOR,2018-08-14T09:22:12.000000+0000
915,travel permit 68089,Permit SUBMITTED by EMPLOYEE,2018-08-14T09:22:15.000000+0000
916,travel permit 68089,Declaration FINAL_APPROVED by SUPERVISOR,2018-08-16T06:37:17.000000+0000
917,travel permit 68089,Request Payment,2018-08-16T08:26:09.000000+0000
918,travel permit 68089,Payment Handled,2018-08-20T15:31:17.000000+0000
919,travel permit 68372,Permit SUBMITTED by EMPLOYEE,2018-04-03T15:25:44.000000+0000
920,travel permit 68372,Permit APPROVED by ADMINISTRATION,2018-04-03T15:25:46.000000+0000
921,travel permit 68372,Permit FINAL_APPROVED by SUPERVISOR,2018-04-05T07:22:23.000000+0000
922,travel permit 68372,Send Reminder,2018-04-18T22:00:00.000000+0000
923,travel permit 68372,End trip,2018-04-19T22:00:00.000000+0000
924,travel permit 68372,Start trip,2018-08-01T04:00:47.000000+0000
925,travel permit 68372,Send Reminder,2018-06-01T04:00:47.000000+0000
926,travel permit 69997,Permit SUBMITTED by EMPLOYEE,2018-08-30T09:22:42.000000+0000
927,travel permit 69997,Declaration FINAL_APPROVED by SUPERVISOR,2018-08-30T09:22:50.000000+0000
928,travel permit 69997,Permit APPROVED by BUDGET OWNER,2018-08-31T08:29:53.000000+0000
929,travel permit 69997,Declaration APPROVED by ADMINISTRATION,2018-08-31T11:17:56.000000+0000
930,travel permit 69997,Start trip,2018-09-02T22:00:00.000000+0000
931,travel permit 69997,End trip,2018-09-05T22:00:00.000000+0000
932,travel permit 69997,Declaration SUBMITTED by EMPLOYEE,2018-10-30T21:00:09.000000+0000
933,travel permit 69997,Declaration REJECTED by ADMINISTRATION,2018-11-09T19:58:51.000000+0000
934,travel permit 69997,Declaration REJECTED by EMPLOYEE,2018-11-12T07:54:45.000000+0000
935,travel permit 69997,Declaration SUBMITTED by EMPLOYEE,2018-11-15T18:49:44.000000+0000
936,travel permit 69997,Permit FINAL_APPROVED by SUPERVISOR,2018-12-06T14:26:38.000000+0000
937,travel permit 69997,Permit APPROVED by ADMINISTRATION,2018-12-07T12:51:03.000000+0000
938,travel permit 69997,Request Payment,2018-12-12T12:55:01.000000+0000
939,travel permit 69997,Payment Handled,2018-12-13T16:31:08.000000+0000
